method,encoder,spec,pretrain_spec,n_shots,seed,target,test_acc,test_f1_macro,protocol
lfr,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,1,2,RealWorld_thigh,0.568142361111111,0.5655716771977722,tail20
lfr,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,1,3,RealWorld_thigh,0.5172916666666667,0.513443226448252,tail20
lfr,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,10,0,RealWorld_thigh,0.6721354166666667,0.6756894921314082,tail20
lfr,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,10,1,RealWorld_thigh,0.6224131944444444,0.6336354702223062,tail20
lfr,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,10,2,RealWorld_thigh,0.6771006944444444,0.6808447329824233,tail20
lfr,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,10,3,RealWorld_thigh,0.6264236111111111,0.6354895741808385,tail20
lfr,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,2,0,RealWorld_thigh,0.5781076388888888,0.581870299876581,tail20
lfr,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,2,1,RealWorld_thigh,0.547517361111111,0.5499254807928462,tail20
lfr,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,2,2,RealWorld_thigh,0.6060243055555555,0.6022294405801044,tail20
lfr,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,2,3,RealWorld_thigh,0.5597569444444443,0.5682805472337348,tail20
lfr,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,5,0,RealWorld_thigh,0.6456770833333334,0.6488068401865457,tail20
lfr,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,5,1,RealWorld_thigh,0.6274826388888889,0.6340489387850383,tail20
lfr,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,5,2,RealWorld_thigh,0.6352951388888889,0.6406133756503288,tail20
lfr,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,5,3,RealWorld_thigh,0.6105034722222222,0.6178050963484281,tail20
lfr,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,full,0,RealWorld_thigh,0.6711284722222223,0.6795007164409335,tail20
lfr,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,full,1,RealWorld_thigh,0.6886805555555555,0.6935701510171,tail20
lfr,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,full,2,RealWorld_thigh,0.7027256944444444,0.706278274250322,tail20
lfr,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,full,3,RealWorld_thigh,0.66453125,0.6745567387201598,tail20
lfr,tstcc,device:RealWorld_thigh:10,in-domain,1,0,RealWorld_thigh,0.5537152777777778,0.561426563890609,tail20
lfr,tstcc,device:RealWorld_thigh:10,in-domain,1,1,RealWorld_thigh,0.5391666666666667,0.5302860998961791,tail20
lfr,tstcc,device:RealWorld_thigh:10,in-domain,1,2,RealWorld_thigh,0.5523611111111111,0.558384358504165,tail20
lfr,tstcc,device:RealWorld_thigh:10,in-domain,1,3,RealWorld_thigh,0.5503298611111112,0.5481917345440838,tail20
lfr,tstcc,device:RealWorld_thigh:10,in-domain,10,0,RealWorld_thigh,0.6896180555555556,0.6952798141365334,tail20
lfr,tstcc,device:RealWorld_thigh:10,in-domain,10,1,RealWorld_thigh,0.6490104166666667,0.660372491022376,tail20
lfr,tstcc,device:RealWorld_thigh:10,in-domain,10,2,RealWorld_thigh,0.6853993055555556,0.6933297006314645,tail20
lfr,tstcc,device:RealWorld_thigh:10,in-domain,10,3,RealWorld_thigh,0.6544270833333333,0.6615536854297674,tail20
lfr,tstcc,device:RealWorld_thigh:10,in-domain,2,0,RealWorld_thigh,0.6238888888888889,0.6321358364871749,tail20
lfr,tstcc,device:RealWorld_thigh:10,in-domain,2,1,RealWorld_thigh,0.5823437499999999,0.5838115690439281,tail20
lfr,tstcc,device:RealWorld_thigh:10,in-domain,2,2,RealWorld_thigh,0.5905208333333334,0.5970960769470547,tail20
lfr,tstcc,device:RealWorld_thigh:10,in-domain,2,3,RealWorld_thigh,0.5920486111111111,0.6035847779797894,tail20
lfr,tstcc,device:RealWorld_thigh:10,in-domain,5,0,RealWorld_thigh,0.67078125,0.6765101666741883,tail20
lfr,tstcc,device:RealWorld_thigh:10,in-domain,5,1,RealWorld_thigh,0.6613888888888889,0.6672331719722607,tail20
lfr,tstcc,device:RealWorld_thigh:10,in-domain,5,2,RealWorld_thigh,0.6395659722222222,0.6474753282763285,tail20
lfr,tstcc,device:RealWorld_thigh:10,in-domain,5,3,RealWorld_thigh,0.6234722222222222,0.6320552790476279,tail20
lfr,tstcc,device:RealWorld_thigh:10,in-domain,full,0,RealWorld_thigh,0.6910590277777777,0.6981359534046615,tail20
lfr,tstcc,device:RealWorld_thigh:10,in-domain,full,1,RealWorld_thigh,0.6640972222222222,0.6553385175578461,tail20
lfr,tstcc,device:RealWorld_thigh:10,in-domain,full,2,RealWorld_thigh,0.6669097222222222,0.6615079426093354,tail20
lfr,tstcc,device:RealWorld_thigh:10,in-domain,full,3,RealWorld_thigh,0.636076388888889,0.6129106662595691,tail20
none,cnnpff,device:MotionSense:10,-,1,0,MotionSense,0.68037109375,0.6720803511374271,tail20
none,cnnpff,device:MotionSense:10,-,1,1,MotionSense,0.7140625,0.708223100865516,tail20
none,cnnpff,device:MotionSense:10,-,1,2,MotionSense,0.637353515625,0.6355724304538437,tail20
none,cnnpff,device:MotionSense:10,-,1,3,MotionSense,0.6568359375,0.6579325098402462,tail20
none,cnnpff,device:MotionSense:10,-,10,0,MotionSense,0.831298828125,0.8325590316538216,tail20
none,cnnpff,device:MotionSense:10,-,10,1,MotionSense,0.804736328125,0.8067029504924607,tail20
none,cnnpff,device:MotionSense:10,-,10,2,MotionSense,0.795263671875,0.7985092881660141,tail20
none,cnnpff,device:MotionSense:10,-,10,3,MotionSense,0.799072265625,0.8026689978730881,tail20
none,cnnpff,device:MotionSense:10,-,2,0,MotionSense,0.767919921875,0.7664256178580693,tail20
none,cnnpff,device:MotionSense:10,-,2,1,MotionSense,0.757080078125,0.7565599532961229,tail20
none,cnnpff,device:MotionSense:10,-,2,2,MotionSense,0.7525390625,0.7552195981698431,tail20
none,cnnpff,device:MotionSense:10,-,2,3,MotionSense,0.774560546875,0.7771495638067858,tail20
none,cnnpff,device:MotionSense:10,-,5,0,MotionSense,0.81767578125,0.8175277994594179,tail20
none,cnnpff,device:MotionSense:10,-,5,1,MotionSense,0.79951171875,0.7992898772629984,tail20
none,cnnpff,device:MotionSense:10,-,5,2,MotionSense,0.779296875,0.7825351049128894,tail20
none,cnnpff,device:MotionSense:10,-,5,3,MotionSense,0.814208984375,0.8165077279073198,tail20
none,cnnpff,device:MotionSense:10,-,full,0,MotionSense,0.85712890625,0.8593532582135877,tail20
none,cnnpff,device:MotionSense:10,-,full,1,MotionSense,0.814453125,0.8182502601784746,tail20
none,cnnpff,device:MotionSense:10,-,full,2,MotionSense,0.836376953125,0.840407362991793,tail20
none,cnnpff,device:MotionSense:10,-,full,3,MotionSense,0.8337890625,0.8358489068352057,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,1,0,MotionSense,0.716064453125,0.7137933439888273,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,1,0,RealWorld_thigh,0.5890277777777777,0.5918682633339292,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,1,1,MotionSense,0.6314453125,0.6273590952042104,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,1,1,RealWorld_thigh,0.5807465277777778,0.5799733566250389,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,1,2,MotionSense,0.646337890625,0.6409551324751276,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,1,2,RealWorld_thigh,0.5836284722222222,0.5876843614929623,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,1,3,MotionSense,0.647998046875,0.6463727003591531,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,1,3,RealWorld_thigh,0.5825347222222222,0.588225022051122,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,10,0,MotionSense,0.823681640625,0.8237759628756871,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,10,0,RealWorld_thigh,0.6928993055555556,0.6949672487990798,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,10,1,MotionSense,0.812939453125,0.8122411890215083,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,10,1,RealWorld_thigh,0.6575520833333333,0.6590001462508196,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,10,2,MotionSense,0.8171875,0.8171029809479073,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,10,2,RealWorld_thigh,0.7038541666666667,0.7047538950702924,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,10,3,MotionSense,0.813525390625,0.8136950546579177,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,10,3,RealWorld_thigh,0.6802083333333333,0.6834834256816804,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,2,0,MotionSense,0.789404296875,0.7882024191255801,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,2,0,RealWorld_thigh,0.651701388888889,0.6546341835230852,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,2,1,MotionSense,0.748291015625,0.7447279270687599,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,2,1,RealWorld_thigh,0.6367361111111112,0.6410107328336971,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,2,2,MotionSense,0.7541015625,0.7512554545340904,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,2,2,RealWorld_thigh,0.6357986111111111,0.6377001752833773,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,2,3,MotionSense,0.75146484375,0.7526646984368152,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,2,3,RealWorld_thigh,0.6156770833333334,0.61940400327631,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,5,0,MotionSense,0.808349609375,0.8073779714572907,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,5,0,RealWorld_thigh,0.6669791666666667,0.6702384921849328,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,5,1,MotionSense,0.7994140625,0.7989819098078565,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,5,1,RealWorld_thigh,0.6446006944444445,0.6456939943301016,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,5,2,MotionSense,0.773974609375,0.7717414842760315,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,5,2,RealWorld_thigh,0.6939756944444444,0.6955112996120444,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,5,3,MotionSense,0.803173828125,0.803158782874197,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,5,3,RealWorld_thigh,0.6741666666666667,0.677988872057694,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,full,0,MotionSense,0.829150390625,0.8294028701598043,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,full,0,RealWorld_thigh,0.6824826388888889,0.690570130543293,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,full,1,MotionSense,0.811767578125,0.8120855875732632,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,full,1,RealWorld_thigh,0.719826388888889,0.7255652473404184,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,full,2,MotionSense,0.834619140625,0.834059787445763,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,full,2,RealWorld_thigh,0.7363020833333334,0.7384552302369687,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,full,3,MotionSense,0.839697265625,0.841201807616712,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,full,3,RealWorld_thigh,0.6754861111111111,0.6832349379042584,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,1,0,MotionSense,0.661767578125,0.6421829548484258,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,1,0,RealWorld_thigh,0.5550694444444444,0.5544644640797038,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,1,1,MotionSense,0.648779296875,0.6414341608930643,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,1,1,RealWorld_thigh,0.5498611111111111,0.5448020273503302,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,1,2,MotionSense,0.57578125,0.568913128974856,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,1,2,RealWorld_thigh,0.5220138888888889,0.5221842324977491,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,1,3,MotionSense,0.5486328125,0.5328431706307519,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,1,3,RealWorld_thigh,0.45960069444444435,0.44619090261045546,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,10,0,MotionSense,0.78369140625,0.7784429972285847,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,10,0,RealWorld_thigh,0.6680902777777777,0.668854471583463,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,10,1,MotionSense,0.76689453125,0.7667073584114774,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,10,1,RealWorld_thigh,0.6446006944444445,0.6417197576635922,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,10,2,MotionSense,0.7744140625,0.7732186733711736,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,10,2,RealWorld_thigh,0.6640451388888888,0.6620012189636013,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,10,3,MotionSense,0.750439453125,0.7472523766566556,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,10,3,RealWorld_thigh,0.6537152777777778,0.654470363830436,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,2,0,MotionSense,0.73974609375,0.734606622866458,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,2,0,RealWorld_thigh,0.5935243055555556,0.5903889127639308,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,2,1,MotionSense,0.663916015625,0.6601210098401674,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,2,1,RealWorld_thigh,0.5553993055555556,0.5506395656898588,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,2,2,MotionSense,0.60654296875,0.6018751660383795,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,2,2,RealWorld_thigh,0.5570659722222222,0.554029366524106,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,2,3,MotionSense,0.676708984375,0.6687015178496258,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,2,3,RealWorld_thigh,0.59078125,0.5916395591630965,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,5,0,MotionSense,0.780517578125,0.7790375083099244,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,5,0,RealWorld_thigh,0.6251562500000001,0.6245757564212517,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,5,1,MotionSense,0.742626953125,0.7405341879521612,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,5,1,RealWorld_thigh,0.6404687499999999,0.6374437961894965,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,5,2,MotionSense,0.722900390625,0.7155036229220435,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,5,2,RealWorld_thigh,0.6563368055555555,0.6591699309884186,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,5,3,MotionSense,0.699365234375,0.6975640478444873,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,5,3,RealWorld_thigh,0.6309722222222223,0.6315514426406607,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,full,0,MotionSense,0.784423828125,0.783056118148467,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,full,0,RealWorld_thigh,0.6357465277777778,0.6414172281024134,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,full,1,MotionSense,0.78037109375,0.7833428590803895,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,full,1,RealWorld_thigh,0.6648958333333332,0.6674537373961024,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,full,2,MotionSense,0.7505859375,0.7419553464794283,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,full,2,RealWorld_thigh,0.6910243055555556,0.6898132905152441,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,full,3,MotionSense,0.7568359375,0.7527664571790886,tail20
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,full,3,RealWorld_thigh,0.6229861111111111,0.6302050911485267,tail20
none,cnnpff,device:RealWorld_thigh:10,-,1,0,RealWorld_thigh,0.5582118055555555,0.5617358881712,tail20
none,cnnpff,device:RealWorld_thigh:10,-,1,1,RealWorld_thigh,0.5590451388888888,0.549566759302351,tail20
none,cnnpff,device:RealWorld_thigh:10,-,1,2,RealWorld_thigh,0.5760069444444444,0.5764826183056424,tail20
none,cnnpff,device:RealWorld_thigh:10,-,1,3,RealWorld_thigh,0.5327430555555556,0.5342369747583714,tail20
none,cnnpff,device:RealWorld_thigh:10,-,10,0,RealWorld_thigh,0.7142361111111111,0.7145784689778357,tail20
none,cnnpff,device:RealWorld_thigh:10,-,10,1,RealWorld_thigh,0.7038541666666667,0.7069571793264977,tail20
none,cnnpff,device:RealWorld_thigh:10,-,10,2,RealWorld_thigh,0.7242881944444445,0.7207657281719373,tail20
none,cnnpff,device:RealWorld_thigh:10,-,10,3,RealWorld_thigh,0.7201215277777778,0.7213547850525945,tail20
none,cnnpff,device:RealWorld_thigh:10,-,2,0,RealWorld_thigh,0.5603125,0.5659865391945774,tail20
none,cnnpff,device:RealWorld_thigh:10,-,2,1,RealWorld_thigh,0.5991666666666667,0.5968813757781973,tail20
none,cnnpff,device:RealWorld_thigh:10,-,2,2,RealWorld_thigh,0.6356076388888889,0.6362561963502028,tail20
none,cnnpff,device:RealWorld_thigh:10,-,2,3,RealWorld_thigh,0.6235763888888888,0.6222114019790135,tail20
none,cnnpff,device:RealWorld_thigh:10,-,5,0,RealWorld_thigh,0.6745833333333333,0.6742568873512592,tail20
none,cnnpff,device:RealWorld_thigh:10,-,5,1,RealWorld_thigh,0.6707291666666666,0.668780817455845,tail20
none,cnnpff,device:RealWorld_thigh:10,-,5,2,RealWorld_thigh,0.7050173611111111,0.7043942060157687,tail20
none,cnnpff,device:RealWorld_thigh:10,-,5,3,RealWorld_thigh,0.6949652777777777,0.6951368344783723,tail20
none,cnnpff,device:RealWorld_thigh:10,-,full,0,RealWorld_thigh,0.6907118055555556,0.6967552299994241,tail20
none,cnnpff,device:RealWorld_thigh:10,-,full,1,RealWorld_thigh,0.6921875,0.6996633694575807,tail20
none,cnnpff,device:RealWorld_thigh:10,-,full,2,RealWorld_thigh,0.7127777777777777,0.7169299303070622,tail20
none,cnnpff,device:RealWorld_thigh:10,-,full,3,RealWorld_thigh,0.7045138888888889,0.7117796574560606,tail20
none,resnetse5,device:MotionSense:10,-,1,0,MotionSense,0.833642578125,0.8326095912755738,tail20
none,resnetse5,device:MotionSense:10,-,1,1,MotionSense,0.804931640625,0.7984386565931579,tail20
none,resnetse5,device:MotionSense:10,-,1,2,MotionSense,0.82314453125,0.8223257255104638,tail20
none,resnetse5,device:MotionSense:10,-,1,3,MotionSense,0.725048828125,0.677839041613358,tail20
none,resnetse5,device:MotionSense:10,-,10,0,MotionSense,0.819775390625,0.8073432672637082,tail20
none,resnetse5,device:MotionSense:10,-,10,1,MotionSense,0.75830078125,0.7167422851673831,tail20
none,resnetse5,device:MotionSense:10,-,10,2,MotionSense,0.810791015625,0.7763364152255703,tail20
none,resnetse5,device:MotionSense:10,-,10,3,MotionSense,0.80439453125,0.794481405477797,tail20
none,resnetse5,device:MotionSense:10,-,2,0,MotionSense,0.82900390625,0.8268090959532698,tail20
none,resnetse5,device:MotionSense:10,-,2,1,MotionSense,0.7650390625,0.7219217169864579,tail20
none,resnetse5,device:MotionSense:10,-,2,2,MotionSense,0.880126953125,0.8771347290851521,tail20
none,resnetse5,device:MotionSense:10,-,2,3,MotionSense,0.814306640625,0.8138235146982433,tail20
none,resnetse5,device:MotionSense:10,-,5,0,MotionSense,0.853515625,0.8472796631414982,tail20
none,resnetse5,device:MotionSense:10,-,5,1,MotionSense,0.766552734375,0.715986842362074,tail20
none,resnetse5,device:MotionSense:10,-,5,2,MotionSense,0.806201171875,0.7693256366551099,tail20
none,resnetse5,device:MotionSense:10,-,5,3,MotionSense,0.869482421875,0.8692133053789342,tail20
none,resnetse5,device:MotionSense:10,-,full,0,MotionSense,0.73994140625,0.695461283954041,tail20
none,resnetse5,device:MotionSense:10,-,full,1,MotionSense,0.796435546875,0.7704341957653689,tail20
none,resnetse5,device:MotionSense:10,-,full,2,MotionSense,0.8962890625,0.8915890512559088,tail20
none,resnetse5,device:MotionSense:10,-,full,3,MotionSense,0.801513671875,0.787832849821671,tail20
none,resnetse5,device:RealWorld_thigh+MotionSense:10+10,-,1,0,MotionSense,0.80625,0.8034551713802992,tail20
none,resnetse5,device:RealWorld_thigh+MotionSense:10+10,-,1,0,RealWorld_thigh,0.5782118055555555,0.5865556480565194,tail20
none,resnetse5,device:RealWorld_thigh+MotionSense:10+10,-,1,1,MotionSense,0.81689453125,0.8144357853309339,tail20
none,resnetse5,device:RealWorld_thigh+MotionSense:10+10,-,1,1,RealWorld_thigh,0.6246875000000001,0.6024029833661888,tail20
none,resnetse5,device:RealWorld_thigh+MotionSense:10+10,-,1,2,MotionSense,0.762451171875,0.7428769889626955,tail20
none,resnetse5,device:RealWorld_thigh+MotionSense:10+10,-,1,2,RealWorld_thigh,0.6152604166666666,0.616155915221663,tail20
none,resnetse5,device:RealWorld_thigh+MotionSense:10+10,-,1,3,MotionSense,0.7185546875,0.6996115189380203,tail20
